t, x, y, z, vx, vy, vz 
3.3000000000e-01, 2.3935761214e+01, 1.3672911538e+01, 1.6265728033e+01, -2.5446013456e+01, -1.4636412279e+02, 9.8223805844e+01
3.3500000000e-01, 2.3824335906e+01, 1.3012045323e+01, 1.6710466864e+01, -2.2285061698e+01, -1.3217324304e+02, 8.8947766128e+01
3.4000000000e-01, 2.3729425627e+01, 1.2422236593e+01, 1.7109192971e+01, -1.8982055746e+01, -1.1796174598e+02, 7.9745221416e+01
3.4500000000e-01, 2.3651826358e+01, 1.1903515183e+01, 1.7462224719e+01, -1.5519853934e+01, -1.0374428210e+02, 7.0606349471e+01
3.5000000000e-01, 2.3592396788e+01, 1.1455854229e+01, 1.7769844312e+01, -1.1885913956e+01, -8.9532190798e+01, 6.1523918718e+01
3.5500000000e-01, 2.3552042397e+01, 1.1079181318e+01, 1.8032306849e+01, -8.0708782438e+00, -7.5334582238e+01, 5.2492507395e+01
3.6000000000e-01, 2.3531703979e+01, 1.0773386333e+01, 1.8249846894e+01, -4.0676836054e+00, -6.1158996983e+01, 4.3508008896e+01
3.6500000000e-01, 2.3532349084e+01, 1.0538327211e+01, 1.8422683432e+01, 1.2902102738e-01, -4.7011824415e+01, 3.4567307637e+01
3.7000000000e-01, 2.3554965418e+01, 1.0373834332e+01, 1.8551023739e+01, 4.5232668312e+00, -3.2898575699e+01, 2.5668061538e+01
3.7500000000e-01, 2.3600555593e+01, 1.0279714008e+01, 1.8635066510e+01, 9.1180349744e+00, -1.8824064864e+01, 1.6808554158e+01
3.8000000000e-01, 2.3670132815e+01, 1.0255751363e+01, 1.8675004483e+01, 1.3915444436e+01, -4.7925290584e+00, 7.9875944811e+00
3.8500000000e-01, 2.3764717227e+01, 1.0301712830e+01, 1.8671026738e+01, 1.8916882392e+01, 9.1922935381e+00, -7.9554902939e-01
3.9000000000e-01, 2.3885332689e+01, 1.0417348416e+01, 1.8623320797e+01, 2.4123092400e+01, 2.3127117071e+01, -9.5411881547e+00
