t, x, y, z, vx, vy, vz 
2.1875000000e-01, 2.7389629052e+01, 3.3498148109e+01, 1.0897324782e+00, 2.1816302564e+01, 3.5788239535e+01, 4.9433243361e+00
2.2187500000e-01, 2.7457804998e+01, 3.3609986358e+01, 1.1051803667e+00, 2.2106151965e+01, 3.5649311711e+01, 4.9416846723e+00
2.2500000000e-01, 2.7526886722e+01, 3.3721390457e+01, 1.1206231313e+00, 2.2395007470e+01, 3.5508287418e+01, 4.9400217648e+00
2.2812500000e-01, 2.7596871121e+01, 3.3832353855e+01, 1.1360606993e+00, 2.2682853987e+01, 3.5365173808e+01, 4.9383356214e+00
2.3125000000e-01, 2.7667755040e+01, 3.3942870023e+01, 1.1514929982e+00, 2.2969676477e+01, 3.5219978140e+01, 4.9366262499e+00
2.3437500000e-01, 2.7739535278e+01, 3.4052932455e+01, 1.1669199552e+00, 2.3255459952e+01, 3.5072707781e+01, 4.9348936581e+00
2.3750000000e-01, 2.7812208591e+01, 3.4162534667e+01, 1.1823414979e+00, 2.3540189479e+01, 3.4923370207e+01, 4.9331378543e+00
2.4062500000e-01, 2.7885771683e+01, 3.4271670199e+01, 1.1977575537e+00, 2.3823850178e+01, 3.4771973001e+01, 4.9313588465e+00
2.4375000000e-01, 2.7960221215e+01, 3.4380332614e+01, 1.2131680501e+00, 2.4106427222e+01, 3.4618523852e+01, 4.9295566429e+00
2.4687500000e-01, 2.8035553800e+01, 3.4488515501e+01, 1.2285729146e+00, 2.4387905842e+01, 3.4463030558e+01, 4.9277312519e+00
2.5000000000e-01, 2.8111766006e+01, 3.4596212472e+01, 1.2439720747e+00, 2.4668271323e+01, 3.4305501021e+01, 4.9258826821e+00
2.5312500000e-01, 2.8188854353e+01, 3.4703417162e+01, 1.2593654581e+00, 2.4947509007e+01, 3.4145943250e+01, 4.9240109419e+00
2.5625000000e-01, 2.8266815319e+01, 3.4810123235e+01, 1.2747529923e+00, 2.5225604296e+01, 3.3984365360e+01, 4.9221160401e+00
2.5937500000e-01, 2.8345645333e+01, 3.4916324377e+01, 1.2901346049e+00, 2.5502542647e+01, 3.3820775569e+01, 4.9201979855e+00
