eps, eps_squared
-1.2015000000e+00, 5.8055960000e+02
-1.2689000000e+00, 6.5191000000e+02
-1.3512000000e+00, 7.3550080000e+02
-1.3673000000e+00, 7.5411000000e+02
-1.1791000000e+00, 5.5881720000e+02
-1.2419000000e+00, 6.2096760000e+02
-1.1933000000e+00, 5.7470040000e+02
-1.1680000000e+00, 5.5003760000e+02
-1.2090000000e+00, 5.9201520000e+02
-1.2948000000e+00, 6.7514640000e+02
-1.2097000000e+00, 5.9289400000e+02
-1.3390000000e+00, 7.2326720000e+02
-1.2104000000e+00, 5.9007280000e+02
-1.2306000000e+00, 6.1175680000e+02
-1.1096000000e+00, 4.9684800000e+02
-1.2976000000e+00, 6.7976480000e+02
-1.3064000000e+00, 6.8688240000e+02
-1.2600000000e+00, 6.4105600000e+02
-1.1575000000e+00, 5.3995240000e+02
-1.1382000000e+00, 5.2261440000e+02
-1.1316000000e+00, 5.1604800000e+02
-1.1397000000e+00, 5.2266040000e+02
-1.2960000000e+00, 6.7843520000e+02
-1.3155000000e+00, 6.9655720000e+02
-1.2756000000e+00, 6.5534560000e+02
-1.3368000000e+00, 7.2154640000e+02
-1.3600000000e+00, 7.4353280000e+02
-1.3686000000e+00, 7.5561840000e+02
-1.3996000000e+00, 7.8656480000e+02
-1.3301000000e+00, 7.1395720000e+02
-1.2521000000e+00, 6.3487960000e+02
-1.2588000000e+00, 6.3979840000e+02
-1.1290000000e+00, 5.1287680000e+02
-1.2460000000e+00, 6.2458640000e+02
-1.3159000000e+00, 6.9732920000e+02
-1.1935000000e+00, 5.7394280000e+02
-1.2040000000e+00, 5.8498640000e+02
-1.2842000000e+00, 6.6644240000e+02
-1.4176000000e+00, 8.0978240000e+02
-1.2585000000e+00, 6.3723720000e+02
-1.1611000000e+00, 5.4332840000e+02
-1.0984000000e+00, 4.8747200000e+02
-1.2252000000e+00, 6.0602880000e+02
-1.2133000000e+00, 5.9680920000e+02
-1.1508000000e+00, 5.3485600000e+02
-1.3615000000e+00, 7.4886680000e+02
-1.3077000000e+00, 6.9370920000e+02
-1.1385000000e+00, 5.2119480000e+02
-1.1482000000e+00, 5.3022640000e+02
-1.1767000000e+00, 5.5666120000e+02
-1.3019000000e+00, 6.8326040000e+02
-1.2618000000e+00, 6.4160880000e+02
-1.4001000000e+00, 7.8904440000e+02
-1.3556000000e+00, 7.3800320000e+02
-1.2549000000e+00, 6.3642760000e+02
-1.2001000000e+00, 5.8039240000e+02
-1.2954000000e+00, 6.7655920000e+02
-1.2151000000e+00, 6.0147320000e+02
-1.1676000000e+00, 5.5110400000e+02
-1.1641000000e+00, 5.4838040000e+02
-1.2104000000e+00, 5.9079040000e+02
-1.3008000000e+00, 6.8102400000e+02
-1.3442000000e+00, 7.2804400000e+02
-1.2604000000e+00, 6.3887520000e+02
-1.1603000000e+00, 5.4171240000e+02
-1.3050000000e+00, 6.9033600000e+02
-1.1352000000e+00, 5.1859920000e+02
-1.2063000000e+00, 5.8733080000e+02
-1.1418000000e+00, 5.2490400000e+02
-1.2344000000e+00, 6.1406480000e+02
-1.2181000000e+00, 5.9912200000e+02
-1.1779000000e+00, 5.6089400000e+02
-1.2265000000e+00, 6.1360520000e+02
-1.3546000000e+00, 7.3790880000e+02
-1.1511000000e+00, 5.3416360000e+02
-1.1418000000e+00, 5.2495840000e+02
-1.2655000000e+00, 6.4702920000e+02
-1.2394000000e+00, 6.2110480000e+02
-1.3045000000e+00, 6.8664680000e+02
-1.1462000000e+00, 5.3028240000e+02
-1.2633000000e+00, 6.4359320000e+02
-1.1860000000e+00, 5.6984000000e+02
-1.2290000000e+00, 6.0968720000e+02
-1.1402000000e+00, 5.2354960000e+02
-1.1056000000e+00, 4.9264480000e+02
-1.2240000000e+00, 6.0500960000e+02
-1.2921000000e+00, 6.7434520000e+02
-1.2336000000e+00, 6.1598880000e+02
